nid,vid,type,language,title,uid,status,created,changed,comment,promote,moderate,sticky,tnid,translate,body
11908,21378,event,,Film: The Rape of Europa,19,1,1441752186,1441752474,0,1,0,0,0,0,"<p>As a prelude to Robert Edsel's lecture on Oct. 15, the PBS documentary, The Rape of Europa, will be shown at 7 p.m. The film tells the story of the theft, destruction and survival of Europe's art treasures during the Third Reich and World War II. Free admission.<br />Hallie Ford Museum of Art, Roger Hull Lecture Hall<br />700 State St.<br />Salem, OR 97301<br /><a href=""https://cal.willamette.edu/calendar/EventList.aspx?view=EventDetails&eventidn=7581&information_id=19859&type=&syndicate=syndicat"" target=""_blank"">www.cal.willamette.edu/calendar</a></p>"
11909,21379,event,,Exhibit: Quirky Quilters,19,1,1441752765,1441752765,0,1,0,0,0,0,"<p>The Quirky Quilters will show Challenge Quilts from Mid-Valley Quilt Guild and a display of Quilts Through Time. This exhibit will promote the Quiltopia quilt show on display at Willamette Heritage Center in October. Free admission.<br />Main Floor, Salem Public Library<br />585 Liberty St. SE<br />Salem, OR 97301<br />503-588-6052<br /><a href=""http://www.salemlibrary.org"" target=""_blank"">www.salemlibrary.org</a></p>"
11910,21380,event,,Christmas in the Garden,19,1,1441753112,1441753112,0,1,0,0,0,0,"<p>Nov. 27- Jan. 3. An award-winning event featuring a traditional German Christmas Market and light display in the charming Rediscovery Forest. New this year - an outdoor ice skating rink. Events and hours vary each day: http://www.oregongarden.org/christmas-schedule-of-activities/. Admission: $6 per person/ $4 for Garden members.<br />The Oregon Garden<br />879 W Main St.<br />Silverton, OR 97381<br />503-874-8100<br /><a href=""http://www.oregongarden.org/events/christmas-in-the-garden/"" target=""_blank"">www.oregongarden.org</a></p>"
11911,21381,event,,"Children's Exhibit: Ready, Set, Go ~ Cars, Trains, and Planes",19,1,1441753514,1441753514,0,1,0,0,0,0,"<p>Transportation is our theme in the Discovery Room this fall. Discovery Room hours are subject to volunteer availability. Visitors can call ahead at 503-588-6088 to check if the room is open. Free admission.<br />Discovery Room, Salem Public Library<br />585 Liberty St. SE<br />Salem, OR 97301<br />503-588-6088<br /><a href=""http://www.salemlibrary.org"" target=""_blank"">www.salemlibrary.org</a></p>"
11912,21382,event,,Lego Builders Club for Grown-Ups ~ Kick-Off Party,19,1,1441753700,1441753700,0,1,0,0,0,0,"<p>Salem Public Library and Shangri-La have partnered to establish a LEGO club for grown-ups. LEGOistas aged 18 and over are invited. BYO creativity, LEGOs are provided. Refreshments, provided by Shangri-La, will be served at the kick-off party. Free admission.<br />Anderson Room B, Salem Public Library<br />585 Liberty St. SE<br />Salem, OR 97301<br />503-588-6052<br /><a href=""http://www.salemlibrary.org"" target=""_blank"">www.salemlibrary.org</a></p>"
11913,21383,event,,Friday Film Fest: Home (PG; 96 minutes; 2015),19,1,1441754263,1441754263,0,1,0,0,0,0,"<p>Families are invited to join us for a free screening of Home (PG; 96 minutes; 2015). Free admission.<br />Loucks Auditorium, Salem Public Library<br />585 Liberty St. SE<br />Salem, OR 97301<br />503-588-6088<br /><a href=""http://www.salemlibrary.org"" target=""_blank"">www.salemlibrary.org</a></p>"
11914,21384,event,,Preschool Program: Brain Boosters/Art Starts,19,1,1441755933,1441755933,0,1,0,0,0,0,"<p>Brain Boosters and Art Starts offer families of children ages 3-5 a chance to share a story and enjoy activities that boost literacy skills. More information is available from the Youth Services Reference Desk at 503-588-6088. Free admission.<br />Story Rooms A&B, Salem Public Library<br />585 Liberty St. SE<br />Salem, OR 97301<br />503-588-6088<br /><a href=""http://www.salemlibrary.org"" target=""_blank"">www.salemlibrary.org</a></p>"
11915,21385,event,,Concert: Oregon Koto~Kai,19,1,1441756163,1441756163,0,1,0,0,0,0,"<p>Koto Artist Mitsuki Dazai, originally from Tokyo, has performed as a soloist at many cultural festivals in Europe, South America and the United States. Mitsuki will be performing with her new ensemble group, Oregon Koto-Kai. Free admission. More information is available at www.kotomelodies.com.<br />Loucks Auditorium, Salem Public Library<br />585 Liberty St. SE<br />Salem, OR 97301<br />503-588-6052<br /><a href=""http://www.salemlibrary.org"" target=""_blank"">www.salemlibrary.org</a></p>"
11916,21386,event,,Children's Activity: Read to a Pet,19,1,1441756378,1441756378,0,1,0,0,0,0,"<p>A relaxing way for children to improve their reading skills by reading to a trained therapy animal from Paws for Love. Sign-ups are not necessary. More information is available from the Youth Services Reference Desk at 503-588-6088. Free admission.<br />Children's Room, Salem Public Library<br />585 Liberty St. SE<br />Salem, OR 97301<br />503-588-6088<br /><a href=""http://www.salemlibrary.org"" target=""_blank"">www.salemlibrary.org</a></p>"
11917,21387,event,,Arts & Crafts Show and Sale,19,1,1441756619,1441756619,0,1,0,0,0,0,"<p>A Show and Sale celebrating the creative talents of the residents and staff of Capital Manor. Featured categories include photography, ceramics, wood crafts, greeting cards, needlework and fabric crafts, jewelry, lapidary and baked goods. Free admission.<br />Capital Manor Retirement Community Auditorium<br />1955 Dallas Hwy. NW<br />Salem, OR 97304<br />503-362-4101 or 800-637-0327</p>"
11918,21397,event,,bobrauschenbergamerica,19,1,1441920671,1441921953,0,1,0,0,0,0,"<p>A play that collages the ""American Experience"" portrayed through the lens of artist Robert Rauschenberg, 'bobrauschenbergamerica' invokes nostalgia and the abstract in this exciting production by the Willamette University Theatre Department. Doors open at 7 p.m. Tickets: $10.<br />M. Lee Pelton Theatre/Willamette University<br />900 State St.<br />Salem, OR 97301<br />503-370-6222 x6221<br /><a href=""http://www.wutheatre.com"" target=""_blank"">www.wutheatre.com</a></p>"
11919,21440,event,,bobrauschenbergamerica,19,1,1441920787,1442342931,0,1,0,0,0,0,"<p>A play that collages the ""American Experience"" portrayed through the lens of artist Robert Rauschenberg, 'bobrauschenbergamerica' invokes nostalgia and the abstract in this exciting production by the Willamette University Theatre Department. Doors open at 7 p.m. Tickets: $10.<br />M. Lee Pelton Theatre/Willamette University<br />900 State St.<br />Salem, OR 97301<br />503-370-6222 x6221<br /><a href=""http://www.wutheatre.com"" target=""_blank"">www.wutheatre.com</a></p>"
11920,21393,event,,bobrauschenbergamerica,19,1,1441920878,1441920906,0,1,0,0,0,0,"<p>A play that collages the ""American Experience"" portrayed through the lens of artist Robert Rauschenberg, 'bobrauschenbergamerica' invokes nostalgia and the abstract in this exciting production by the Willamette University Theatre Department. Doors open at 7 p.m. Tickets: $10.<br />M. Lee Pelton Theatre/Willamette University<br />900 State St.<br />Salem, OR 97301<br />503-370-6222 x6221<br /><a href=""http://www.wutheatre.com"" target=""_blank"">www.wutheatre.com</a></p>"
11921,21394,event,,St. Thomas Jazz Festival,19,1,1441921457,1441921457,0,1,0,0,0,0,"<p>St. Thomas Jazz Fest featuring The Grand Jazz and Swing Band and Rebecca Hardiman & Friends. Wine, beer, food, silent auction, 50/50 family-friendly event. All proceeds go to local nonprofits. Tickets $10 advance, $15 gate. Call 503-508-9659 or stthomasdallasor@gmail.com.<br />Kathken Vineyards<br />5739 Orchard Heights Rd.<br />503-508-9659<br /><a href=""http://www.stthomasdallasor.org/wp-content/uploads/2014/08/St-Ts-Jazz-Fest-2014.pdf"" target=""_blank"">www.stthomasdallasor.org</a></p>"
11922,21577,event,,Polk County Craft Festival,19,1,1441921686,1444149778,0,1,0,0,0,0,"<p>Two buildings full of hand-crafted items. Donations suggested.<br />Polk County Fairgrounds & Event Center<br />520 S Pacific Hwy. W<br />Rickreall, OR 97371<br />503-623-3048<br /><span style=""line-height: 20.4px;""><a href=""http://www.co.polk.or.us/fair"" target=""_blank"">www.co.polk.or.us/fair</a></span></p>"
11923,21396,event,,Author Appearance: Best~selling mystery author J.A. Jance,19,1,1441921895,1441921895,0,1,0,0,0,0,"<p>General admission Tickets $10. Doors open 6:30 p.m. New York Times best-selling author, J.A. Jance, will be appearing at a fundraiser for the Salem Public Library Foundation. Tickets for this event can be purchased at the Central Library's Patron Accounts Desk. Remaining tickets will be available at the door beginning at 6:30 p.m. <br />Loucks Auditorium, Salem Public Library<br />585 Liberty St. SE<br />Salem, OR 97301<br />503-588-6052<br /><a href=""http://www.salemlibrary.org"" target=""_blank"">www.salemlibrary.org</a></p>"
11924,21398,event,,Teen Book Discussion Group: Speak Up! Book Discussion Group,19,1,1441922353,1441922353,0,1,0,0,0,0,"<p>Teens are invited to a discussion of 'Before I Fall' by Lauren Oliver. More information: 503-588-6083 or www.salemlibrary.org. Free admission.<br />Teen Scene, Salem Public Library<br />585 Liberty St. SE<br />Salem, OR 97301<br />503-588-6083<br /><a href=""http://www.salemlibrary.org"" target=""_blank"">www.salemlibrary.org</a></p>"
11925,21399,event,,Book Discussion Group: Books for Lunch,19,1,1441923358,1441923358,0,1,0,0,0,0,"<p>Join us for discussion of 'The Husband's Secret' by Liane Moriarty. For more information, call 503-588-6052.<br />Anderson Room A, Salem Public Library<br />585 Liberty St. SE<br />Salem, OR 97301<br />503-588-6052<br /><a href=""http://www.salemlibrary.org"" target=""_blank"">www.salemlibrary.org</a></p>"
11926,21400,event,,Creative Kids After~School Adventures,19,1,1441923663,1441923663,0,1,0,0,0,0,"<p>Each monthly program will offer a different hands-on activity for elementary-aged children. Registration is required at www.salemlibrary.org or at the Youth Services Desk. Parents are welcome to drop their kids off for this program. Free admission.<br />Story Rooms A&B, Salem Public Library<br />585 Liberty St. SE<br />Salem, OR 97301<br />503-588-6088<br /><a href=""http://www.salemlibrary.org"" target=""_blank"">www.salemlibrary.org</a></p>"
11927,21401,event,,Author Appearance: Crazy 8s Author Tour,19,1,1441989206,1441989206,0,1,0,0,0,0,"<p>Eight award-winning Oregon authors speak for eight minutes each. More information on this free event is available at www.salemlibrary.org. More information can be found at www.crazy8sauthortour.com.<br />Loucks Auditorium, Salem Public Library<br />585 Liberty St. SE<br />Salem, OR 97301<br />503-588-6052<br /><a href=""http://www.salemlibrary.org"" target=""_blank"">www.salemlibrary.org</a></p>"
11928,21402,event,,Children's Activity: Read to a Pet,19,1,1441989489,1441989489,0,1,0,0,0,0,"<p>A relaxing way for children to improve their reading skills by reading to a trained therapy animal from Paws for Love. Sign-ups are not necessary. More information is available from the Youth Services Reference Desk at 503-588-6088. Free admission.<br />Children's Room, Salem Public Library<br />585 Liberty St. SE<br />Salem, OR 97301<br />503-588-6088<br /><a href=""http://www.salemlibrary.org"" target=""_blank"">www.salemlibrary.org</a></p>"
11929,21403,event,,Children's Activity: Read to a Pet,19,1,1441989713,1441989713,0,1,0,0,0,0,"<p>A relaxing way for children to improve their reading skills by reading to a trained therapy animal from Paws for Love. Sign-ups are not necessary. More information is available from the Youth Services Reference Desk at 503-588-6088. Free admission.<br />Children's Room, Salem Public Library<br />585 Liberty St. SE<br />Salem, OR 97301<br />503-588-6088<br /><a href=""http://www.salemlibrary.org"" target=""_blank"">www.salemlibrary.org</a></p>"
11930,21404,event,,Children's Activity: Read to a Pet,19,1,1441989879,1441989879,0,1,0,0,0,0,"<p>A relaxing way for children to improve their reading skills by reading to a trained therapy animal from Paws for Love. Sign-ups are not necessary. More information is available from the Youth Services Reference Desk at 503-588-6088. Free admission.<br />Children's Room, Salem Public Library<br />585 Liberty St. SE<br />Salem, OR 97301<br />503-588-6088<br /><a href=""http://www.salemlibrary.org"" target=""_blank"">www.salemlibrary.org</a></p>"
11931,21405,event,,Free Film: 'To Kill a Mockingbird' ,19,1,1441990891,1441990891,0,1,0,0,0,0,"<p>In celebration of Banned Books Week, join us for a free screening of 'To Kill a Mockingbird' (not rated, 1962, 129 minutes), based on Harper Lee's classic novel. More information is available at 503-588-6052 or www.salemlibrary.org.<br />Loucks Auditorium, Salem Public Library<br />585 Liberty St. SE<br />Salem, OR 97301<br />503-588-6052<br /><a href=""http://www.salemlibrary.org"" target=""_blank"">www.salemlibrary.org</a></p>"
11932,21406,event,,Exhibit: Pam Van Zanten,19,1,1441991417,1441991417,0,1,0,0,0,0,"<p>Pam Van Zanten has been cross-stitching for 25 years, but these are not your grandmother's samplers. Renoir, Monet, and other famous artists' works have been recreated on fabric. Free admission.<br />Main Floor, Salem Public Library<br />585 Liberty St. SE<br />Salem, OR 97301<br />503-588-6052<br /><a href=""http://www.salemlibrary.org"" target=""_blank"">www.salemlibrary.org</a></p>"
11933,21407,event,,Model Train Exhibit,19,1,1441991736,1441991736,0,1,0,0,0,0,"<p>The Oregon Electric O-Gaugers will share their model trains. More information on this free event is available at oregonelectricogaugers.com.<br />585 Liberty St. SE<br />Salem, OR 97301<br />503-588-6052<br /><a href=""http://www.salemlibrary.org"" target=""_blank"">www.salemlibrary.org</a></p>"
11934,21408,event,,Concert: Devin Phillips and New Orleans Straight Ahead,19,1,1441992088,1441992088,0,1,0,0,0,0,"<p>Tickets available starting Friday, September 25. Join us for an evening of New Orleans style jazz. More information is available at 503-588-6052 or www.salemlibrary.org.<br />Loucks Auditorium, Salem Public Library<br />585 Liberty St. SE<br />Salem, OR 97301<br />503-588-6052<br /><a href=""http://www.salemlibrary.org"" target=""_blank"">www.salemlibrary.org</a></p>"
11935,21409,event,,Preschool Program: Brain Boosters/Art Starts,19,1,1441992289,1441992289,0,1,0,0,0,0,"<p>Brain Boosters and Art Starts offer families of children ages 3-5 a chance to share a story and enjoy activities that boost literacy skills. More information is available from the Youth Services Reference Desk at 503-588-6088.<br />Loucks Auditorium, Salem Public Library<br />585 Liberty St. SE<br />Salem, OR 97301<br />503-588-6088<br /><a href=""http://www.salemlibrary.org"" target=""_blank"">www.salemlibrary.org</a></p>"
11936,21410,event,,Talk Like A Pirate Celebration,19,1,1441992744,1441992744,0,1,0,0,0,0,"<p>Santiam Brewing presents Talk Like A Pirate day in honor of Pirate Stout receiving its 3rd peoples choice award. Pirate Stout specials all day, costume contest and 'Piratespeak' competition. Contests start at 7pm. No minors, please. Free admission.<br />Santiam Brewing Co<br />2544 19th St. SE<br />Salem, OR 97306<br />503-689-1260<br /><a href=""http://www.santiambrewing.com/events.html"" target=""_blank"">www.santiambrewing.com</a></p>"
11937,21411,event,,Independence Hop & Heritage Festival,19,1,1441993116,1441993116,0,1,0,0,0,0,"<p>The Independence Hop & Heritage Festival is part of the rich history which fills the Willamette Valley. Independence, Oregon is the former Hop Capital of the World, boasting over 20,000 acres of hops in the 1930's. Join our celebration of hops and community heritage. Admission is free.<br />Independence, OR 97351<br /><a href=""http://www.hopfestival.org/"" target=""_blank"">www.hopfestival.org</a></p>"
11938,21412,event,,"Discomposure ~ Laugh on the outside, scream on the inside",19,1,1441993778,1441993778,0,1,0,0,0,0,"<p>A storytelling showcase that will make you laugh on the outside and scream on the inside - 3 featured storytellers (local comedians) followed by a story slam (audience volunteers). You vote for the best story.<br />Capitol City Theater<br />210 Liberty St SE<br />Salem, OR 97301<br />208-890-1636<br /><a href=""http://www.3storieshigh.com"" target=""_blank"">www.3storieshigh.com</a></p>"
11939,21413,event,,Boogie Woogie Concerts ~ Salem Public Library,19,1,1442004172,1442004172,0,1,0,0,0,0,"<p>Penny's Puppets presents 3 Billy Goats Gruff. Preschoolers and their adults are invited to this concert of family-friendly music, puppets and fun. Doors open to the public at 10:15 a.m. on a first-come, first-seated basis. For more information, call 503-588-6088.<br />Loucks Auditorium, Salem Public Library<br />585 Liberty St. SE<br />Salem, OR 97301<br />503-588-6088<br /><a href=""http://www.salemlibrary.org"" target=""_blank"">www.salemlibrary.org</a></p>"
11940,21414,event,,Books for Dessert ~ Salem Public Library,19,1,1442009123,1442009123,0,1,0,0,0,0,"<p>Join us for discussion of 'The Luminaries' by Eleanor Catton. For more information, call 503-588-6052.<br />Anderson Room A, Salem Public Library<br />585 Liberty St. SE<br />Salem, OR 97301<br />503-588-6088<br /><a href=""http://www.salemlibrary.org"" target=""_blank"">www.salemlibrary.org</a></p>"
11941,21415,event,,Documentary Film: Just Eat It ,19,1,1442009410,1442009410,0,1,0,0,0,0,"<p>Join us for a free screening of Just Eat It. More information on this event is available at 503-365-3180.<br />Loucks Auditorium, Salem Public Library<br />585 Liberty St. SE<br />Salem, OR 97301<br />503-365-3180<br /><a href=""http://www.salemlibrary.org"" target=""_blank"">www.salemlibrary.org</a></p>"
11942,21416,event,,LEGO Builders Club,19,1,1442009662,1442009662,0,1,0,0,0,0,"<p>Salem Public Library and Shangri-La have partnered to establish a LEGO club for grown-ups. LEGOistas aged 18 and over are invited. BYO creativity, LEGOs are provided. More information: 503-588-6052 or www.salemlibrary.org.<br />Anderson Room B, Salem Public Library<br />585 Liberty St. SE<br />Salem, OR 97301<br />503-588-6052<br /><a href=""http://www.salemlibrary.org"" target=""_blank"">www.salemlibrary.org</a></p>"
11943,21417,event,,Friday Film Fest,19,1,1442009816,1442009816,0,1,0,0,0,0,"<p>Families are invited to a free screening of How to Train Your Dragon 2(PG; 102 minutes; 2014).<br />Loucks Auditorium, Salem Public Library<br />585 Liberty St. SE<br />Salem, OR 97301<br />503-588-6088<br /><a href=""http://www.salemlibrary.org"" target=""_blank"">www.salemlibrary.org</a></p>"
11944,21418,event,,Children's Activity: Star Wars Reads,19,1,1442010096,1442010096,0,1,0,0,0,0,"<p>Join the Youth Services staff and special guest Brad Clark for Star Wars Reads Day. Dress up like your favorite character and enjoy Star Wars-related games, crafts, and activities. For more information, call 503-588-6088. Free admission.<br />Story Rooms A&B, Salem Public Library<br />585 Liberty St. SE<br />Salem, OR 97301<br />503-588-6088<br /><a href=""http://www.salemlibrary.org"" target=""_blank"">www.salemlibrary.org</a></p>"
11945,21419,event,,Monthly Lego Party,19,1,1442010269,1442010269,0,1,0,0,0,0,"<p>Kids with their grown-ups are invited on the third Saturday of every month for an hour of unstructured Lego play. Legos are provided. More information is available from the Youth Services Reference Desk at 503-588-6088.<br />Story Room B, Salem Public Library<br />585 Liberty St. SE<br />Salem, OR 97301<br />503-588-6088<br /><a href=""http://www.salemlibrary.org"" target=""_blank"">www.salemlibrary.org</a></p>"
11946,21420,event,,Monthly Lego Party,19,1,1442010440,1442010440,0,1,0,0,0,0,"<p>Kids with their grown-ups are invited on the third Saturday of every month for an hour of unstructured Lego play. Legos are provided. More information is available from the Youth Services Reference Desk at 503-588-6088.<br />585 Liberty St. SE<br />Salem, OR 97301<br />503-588-6088<br /><a href=""http://www.salemlibrary.org"" target=""_blank"">www.salemlibrary.org</a></p>"
11947,21421,event,,Teen Book Discussion Group: Speak Up!,19,1,1442010793,1442010793,0,1,0,0,0,0,"<p>Teens are invited to join a discussion of 'The Selection' by Keira Cass. More information: 503-588-6083 or www.salemlibrary.org. Free admission.<br />Teen Scene, Salem Public Library<br />585 Liberty St. SE<br />Salem, OR 97301<br />503-588-6083<br /><a href=""http://www.salemlibrary.org"" target=""_blank"">www.salemlibrary.org</a></p>"
11948,21422,event,,Book Discussion Group: Books for Lunch,19,1,1442011000,1442011000,0,1,0,0,0,0,"<p>Join us for a discussion of 'The Boys in the Boat' by Daniel James Brown. <br />Anderson Room A, Salem Public Library<br />585 Liberty St. SE<br />Salem, OR 97301<br />503-588-6088<br /><a href=""http://www.salemlibrary.org"" target=""_blank"">www.salemlibrary.org</a></p>"
11949,21423,event,,Afro-Cuban and West African Drumming: A Teen Arts Workshop,19,1,1442011209,1442011209,0,1,0,0,0,0,"<p>West African and Afro-Cuban drumming specialist, teacher and acclaimed performer Cat'_n Lyles will visit Salem Public Library to offer an afternoon workshop for a small group of middle and high school students. Registration is required. Free admission. The day will conclude with a free, public performance by Lyles and the students. <br />585 Liberty St. SE<br />Salem, OR 97301<br />503-588-6052<br /><a href=""http://www.salemlibrary.org"" target=""_blank"">www.salemlibrary.org</a></p>"
11950,21424,event,,Cooking the Books: A Cookbook Book Club,19,1,1442011618,1442011618,0,1,0,0,0,0,"<p>Salem Public Library announces the launch of a free, quarterly book club for people who like to cook. For more information, call 503-588-6052 or visit www.salemlibrary.org.<br />585 Liberty St. SE<br />Salem, OR 97301<br />503-588-6052<br /><a href=""http://www.salemlibrary.org"" target=""_blank"">www.salemlibrary.org</a></p>"
11952,21426,event,,Halloween in Teen Scene: Party & Haunted House,19,1,1442011991,1442011991,0,1,0,0,0,0,"<p>Music, fun, games, snacks and a variety of Halloween-y activities await middle and high school-aged youth. New this year will be a haunted house. There will be a costume contest. Pre-registration is recommended. For more information, call 503-588-6083.<br />Anderson Rooms A&B, Salem Public Library<br />585 Liberty St. SE<br />Salem, OR 97301<br />503-588-6083<br /><a href=""http://www.salemlibrary.org"" target=""_blank"">www.salemlibrary.org</a></p>"
11953,21427,event,,Halloween Storytime,19,1,1442012194,1442012194,0,1,0,0,0,0,"<p>Kids are invited to dress up in their favorite costume and join Youth Services staff for an extra special Halloween-themed family story time. More information is available from the Youth Services Reference Desk at 503-588-6088. Free admission.<br />Story Rooms A&B, Salem Public Library<br />585 Liberty St. SE<br />Salem, OR 97301<br />503-588-6088<br /><a href=""http://www.salemlibrary.org"" target=""_blank"">www.salemlibrary.org</a></p>"
11954,21428,event,,A Thrilling Haunted House,19,1,1442012561,1442012561,0,1,0,0,0,0,"<p>As a special bone-chilling, quite thrilling Halloween treat, elementary-aged children are invited to visit a haunted house. These very Halloween-y walk-throughs will end with a special treat. More information is available from the Youth Services Reference Desk at 503-588-6088.<br />Anderson Rooms A&B, Salem Public Library<br />585 Liberty St. SE<br />Salem, OR 97301<br />503-588-6088<br /><a href=""http://www.salemlibrary.org"" target=""_blank"">www.salemlibrary.org</a></p>"
11969,21448,event,,Deepwood Vintage Flea Market Early Buying Soiree,19,1,1442594901,1442594914,0,1,0,0,0,0,"<p>Beat the crowds and join us for an Early Buying Soiree with wine, food and SHOPPING! Entrance price includes nibbles and a glass of wine. Admission: $12.<br />Deepwood Museum & Gardens<br />1116 Mission St. SE<br />Salem, OR 97301<br />503-363-1825<br /><a href=""http://www.deepwoodmuseum.org"" target=""_blank"">www.deepwoodmuseum.org</a></p>"
11970,21449,event,,Deepwood Vintage Flea Market,19,1,1442595097,1442595097,0,1,0,0,0,0,"<p>One-of-a-kind treasures, re-purposed vintage finds, artwork, antiques - there's something for everyone. All displayed in the beautiful historic gardens of Deepwood. $2 suggested donation to Deepwood.<br />Deepwood Museum & Gardens<br />1116 Mission St. SE<br />Salem, OR 97302<br />503-363-1825<br /><a href=""http://www.deepwoodmuseum.org"" target=""_blank"">www.deepwoodmuseum.org</a></p>"
11971,21450,event,,Hoppin' Bingo,19,1,1442595398,1442595398,0,1,0,0,0,0,"<p>Bring your family and friends and join us for Hoppin' Bingo. Part of the Hop & Heritage Festival, the MI Chamber will host open bingo sessions from 1:00 PM to 4:00 PM in Riverview Park. Free admission.<br />Independence Riverview Park<br />50 C St.<br />Independence, OR 97351<br />503-838-4268<br /><a href=""http://www.micc-or.org"" target=""_blank"">www.micc-or.org</a></p>"
11972,21451,event,,Groove For Thought,19,1,1442596208,1442596208,0,1,0,0,0,0,"<p>The seven singers of Groove For Thought have been amazing audiences for more than ten years. The group combines the swinging style of the Manhattan Transfer with the smooth sounds of Take 6. Tickets: $25 in advance, $28 at door and $11 for students.<br />Rice Auditorium<br />Western Oregon University<br />Monmouth, OR 97361<br />503-838-8333<br /><a href=""http://www.smithfinearts.org"" target=""_blank"">www.smithfinearts.org</a></p>"
11973,21452,event,,3 Leg Torso,19,1,1442596427,1442596427,0,1,0,0,0,0,"<p>This talented ensemble formed in 1996 as a trio has become a quintet performing an eclectic synthesis of chamber music, tango, klezmer, Latin and Roma (Gypsy) music. Tickets: $25 in advance, $28 at door and $11 for students.<br />Rice Auditorium, WOU<br />Monmouth, OR 97361<br />503-838-8333<br /><a href=""http://www.smithfinearts.org"" target=""_blank"">www.smithfinearts.org</a></p>"
11974,21453,event,,Harvest Fest,19,1,1442596886,1442596886,0,1,0,0,0,0,"<p>Join us to celebrate the gardening season's end and harvest. We have an apple press and will press apples and pears and share the results. Bring food made from your garden to share with others. Fun for all.<br />Painters Hall at Pringle Creek Community<br />3911 Village Center Dr. SE<br />Salem, OR 97302<br />503-315-1055<br /><a href=""http://www.pringlecreek.com"" target=""_blank"">www.pringlecreek.com</a></p>"
11975,21454,event,,Textiles ~ From Art to Apparel,19,1,1442597137,1442597137,0,1,0,0,0,0,"<p> ""Textiles"" runs from October 6th - 31st. Innovative and traditional fiber techniques and contemporary concepts, traditional and unusual materials, wearable and decorative forms will be presented. Special guest jurors for the show are Janet Ogdahl the owner of Ma Valise, and fiber artist Paul Zona.<br />Red Raven Gallery<br />155 Liberty St.  NE  <br />Salem, OR 97301<br />503-798-9973<br /><a href=""http://www.redravengallery.com"" target=""_blank"">www.redravengallery.com</a></p>"
11976,21455,event,,"Blues, Brews & BBQ",19,1,1442597421,1442597421,0,1,0,0,0,0,"<p>Smokin' blues, cold brews and great barbecue combine for a fun-filled evening at Deepwood. Held in the beautiful historic gardens, the tented event will feature live music by Lightnin' Willie and the Poor Boys. Cover charge $10 advance, $15 at the door.<br />Deepwood Museum & Gardens<br />1116 Mission St. SE<br />Salem, OR 97302<br />503-363-1825<br /><a href=""http://www.deepwoodmuseum.org"" target=""_blank"">www.deepwoodmuseum.org</a></p>"
11977,21456,event,,Discover MI Town,19,1,1442598361,1442598361,0,1,0,0,0,0,"<p>Enjoy this passport-style tour of businesses as the Monmouth-Independence Chamber of Commerce showcases the many wonderful restaurants and stores in our community. Get a passport, visit businesses, and enjoy giveaways & discounts. Shuttle service provided. Tickets: $20 online; $25 at the door.<br />Downtown Monmouth & Downtown Independence<br />50 C St.<br />Independence, OR 97351<br />503-838-4268<br /><a href=""http://www.micc-or.org"" target=""_blank"">www.micc-or.org</a></p>"
11978,21575,event,,Spooktacular Bingo,19,1,1442598751,1444149548,0,1,0,0,0,0,"<p>Join the Monmouth-Independence Chamber of Commerce for Spooktacular' Bingo, part of the Monmouth Spooktacular Halloween event in downtown Monmouth. Open bingo sessions from 4-7 p.m. in Volunteer Hall; cards just $1 each.<br />Volunteer Hall<br />144 S Warren St.<br />Monmouth, OR 97361<br />5038384268<br /><a href=""http://www.micc-or.org"" target=""_blank"">www.micc-or.org</a></p>"
11979,21458,event,,Festival Chorale Oregon Concert ~ The Creation,19,1,1442599033,1442599033,0,1,0,0,0,0,"<p>Considered to be Haydn's greatest work, this beloved choral masterwork features thrilling choruses. Featuring three professional soloists and a large symphonic orchestra. Tickets: Adult $20,  Senior $15, Student $5.<br />Historic Elsinore Theatre<br />170 High St. SE <br />Salem, OR 97301<br />503-551-7509<br /><a href=""http://www.festivalchorale.org"" target=""_blank"">www.festivalchorale.org</a></p>"
11980,21459,event,,BodyVox,19,1,1442599814,1442599814,0,1,0,0,0,0,"<p>Based in Portland and led by the Emmy Award-winning choreographers Jamey Hampton and Ashley Roland, BodyVox is a world renowned touring dance company. Humor, athleticism and breathtaking imagery are hallmarks of a BodyVox performance. Tickets: $25 in advance, $28 at door and $11 for students.<br />Rice Auditorium<br />Western Oregon University<br />503-838-8333<br /><a href=""http://www.smithfinearts.org"" target=""_blank"">www.smithfinearts.org</a></p>"
11981,21460,event,,Ten Strings And A Goat Skin,19,1,1442601745,1442601745,0,1,0,0,0,0,"<p>Ten Strings and a Goat Skin are having the time of their lives immersed in music they love as a trad/folk/fusion trio. Playing Irish, Acadian, French & original creations, infused with modern and world rhythms. Tickets: $25 in advance, $28 at door and $11 for students.<br />Rice Auditorium<br />Western Oregon University<br />Monmouth, OR 97361<br />503-838-8333<br /><a href=""http://www.smithfinearts.org"" target=""_blank"">www.smithfinearts.org</a></p>"
11982,21462,event,,Sara Gazarek & The American Metropole Orchestra,19,1,1442601945,1442601994,0,1,0,0,0,0,"<p>Championed by some of music's most celebrated figures, Sara Gazarek has emerged as a strikingly original artist with limitless potential. Sara was hailed by the LA Times as ""the next important jazz singer."" Tickets: $25 in advance, $28 at door and $11 for students<br />Rice Auditorium<br />Western Oregon University<br />Monmouth, OR 97361<br />503-838-8333<br /><a href=""http://www.smithfinearts.org"" target=""_blank"">www.smithfinearts.org</a></p>"
