nid,vid,type,language,title,uid,status,created,changed,comment,promote,moderate,sticky,tnid,translate,body
7577,13883,listing,,Sugar.Sugar.,12,1,1363832683,1363832683,0,0,0,0,0,0,"<table style=""width: 100%;"" border=""0"" cellspacing=""0"" cellpadding=""0""><tbody><tr><td>1555 12th St., Suite #130<br />Salem, OR 97302<br />503-589-0775<br /><a href=""http://www.santiamwine.com"" target=""_blank"">www.santiamwine.com</a></td> <td style=""text-align: right;""><strong>Click </strong><a href=""/files/Santiam_Wine_Menu.pdf"" target=""_blank""><strong>here</strong></a><strong> to view a sample menu.</strong></td></tr></tbody></table>"
7607,13925,listing,,Evergreen Golf Course,12,1,1365480208,1365480244,0,0,0,0,0,0,"<p>329 State St.<br />Salem, OR 97301<br />503-385-1225</p>"
7608,13927,listing,,Evergreen Golf Course,12,1,1365480352,1365480476,0,0,0,0,0,0,"<table style=""width: 100%;"" border=""0"" cellspacing=""0"" cellpadding=""0"">
<tbody>
<tr>
<td>The Willamette Valley's premier nine hole course, Evergreen's 3000yd, par 36 layout is surrounded by trees, farms and fresh air. Visit website to book your tee time!<br />11694 West Church Rd. NE<br />Mt. Angel, OR 97362<br />503-845-9911<br /><a href=""http://www.evergreenoregon.com"" target=""_blank"">www.evergreenoregon.com</a>&nbsp;</td>
<td><a href=""http://www.evergreenoregon.com"" target=""_blank""><img src=""http://www.travelsalem.com/files/images/Evergreen_Golf_Course_Small.jpg"" title=""Evergreen Golf Course ~ Salem, Oregon ~ www.evergreenoregon.com"" width=""113"" height=""170"" style=""float: right; margin: 5px;"" /></a></td>
</tr>
</tbody>
</table>"
7610,15790,listing,,Woodburn Aquatic Center,12,1,1365562261,1382654681,0,0,0,0,0,0,"<p>11694 West Church Rd. NE<br />Mt. Angel, OR 97362<br />503-845-9911<br /><a href=""http://www.evergreenoregon.com"" target=""_blank"">www.evergreenoregon.com</a></p>"
7635,13960,listing,,Woodburn Recreation & Parks,12,1,1365646173,1365646368,0,0,0,0,0,0,"<table style=""width: 100%;"" border=""0"" cellspacing=""0"" cellpadding=""0"">
<tbody>
<tr>
<td>
<p>Located in historic downtown Woodburn, enjoy the water slide, rope swing, large lap pool, wading pool, spa, saunas, party rental room and more!<br />190 Oak St.<br />Woodburn, OR 97071<br />503-982-5288<br /><a href=""http://www.swimwoodburn.com"" target=""_blank"">www.swimwoodburn.com</a>&nbsp;</p>
</td>
<td><a href=""http://www.swimwoodburn.com"" target=""_blank""><img src=""http://www.travelsalem.com/files/images/Woodburn_Aquatic_Center_Small.jpg"" title=""Woodburn Aquatic Center ~ Woodburn, Oregon ~ www.swimwoodburn.com"" width=""190"" height=""127"" style=""float: right; margin: 5px;"" /></a></td>
</tr>
</tbody>
</table>"
7665,17027,listing,,Your Place Restaurant Nightclub,12,0,1366076141,1394066287,0,0,0,0,0,0,"<p>270 Montgomery<br />Woodburn, OR 97071<br />503-982-5264<br /><a href=""http://www.woodburnparks.org"" target=""_blank"">www.woodburnparks.org</a></p>"
7666,21264,listing,,Dave Valencia Insurance Agency Inc.,12,0,1366078257,1438801895,0,0,0,0,0,0,"<table style=""width: 100%;"" border=""0"" cellspacing=""0"" cellpadding=""0"">
<tbody>
<tr>
<td>Full restaurant with a professional chef and an extensive menu. We serve everything from basic deep fried appetizers, to steak, music, pool, and lottery.<br />3165 River Rd. N<br />Salem, OR 97303<br />503-304-5230<br /><a href=""http://www.yourplacesalem.com"" target=""_blank"">www.yourplacesalem.com</a>&nbsp;</td>
<td><a href=""http://www.yourplacesalem.com"" target=""_blank""><img src=""http://www.travelsalem.com/files/images/Your_Place_Small.jpg"" title=""Your Place Restaurant Nightclub ~ Salem, Oregon ~ www.yourplacesalem.com"" width=""190"" height=""68"" style=""float: right; margin: 5px;"" /></a></td>
</tr>
</tbody>
</table>"
7668,16858,listing,,Portland-Woodburn RV Park,12,0,1366078941,1392336291,0,0,0,0,0,0,"<p>At Dave Valencia State Farm we have over 63 years of combined experience and our team still holds to the values of true customer service.<br />1203 N First Ave.<br />Stayton, OR 97383<br />503-769-1800<br /><a href=""http://www.davevalencia.com"" target=""_blank"">www.davevalencia.com</a></p>"
7669,17008,listing,,"Class Act, Event Coordinators, Inc.",12,1,1366513885,1394061390,0,0,0,0,0,0,"<table style=""width: 100%;"" border=""0"" cellspacing=""0"" cellpadding=""0"">
<tbody>
<tr>
<td>150 full hookups, free Wi-Fi, 60 foot pull thrus, rec room, groups welcome, pet friendly, heated pool, easy in/out. Adjacent to Woodburn Company Stores.<br />115 N Arney Rd.<br />Woodburn, OR 97071<br />503-981-0002 or 888-988-0002<br /><a href=""http://www.woodburnrv.com"" target=""_blank"">www.woodburnrv.com</a>&nbsp;</td>
<td><a href=""http://www.woodburnrv.com"" target=""_blank""><img src=""http://www.travelsalem.com/files/images/Portland-Woodburn-RV-small.jpg"" title=""Portland-Woodburn RV Park ~ Woodburn, Oregon ~ www.woodburnrv.com"" width=""190"" height=""140"" style=""float: right; margin: 5px;"" /></a></td>
</tr>
</tbody>
</table>"
7670,16198,listing,,Emerson Vineyards,12,1,1366514218,1387221262,0,0,0,0,0,0,"<p>4555 Liberty Rd. S, Suite 120<br />Salem, OR 97302<br />503-371-8904<br /><a href=""http://www.classactevents.net"" target=""_blank"">www.classactevents.net</a></p>"
7672,14006,listing,,Wandering Aengus Ciderworks,12,1,1366567929,1366567929,0,0,0,0,0,0,"<p>11665 Airlie Rd.<br />Monmouth, OR 97361<br />503-838-0944<br /><a href=""http://www.emersonvineyards.com"" target=""_blank"">www.emersonvineyards.com</a></p>"
7674,14010,listing,,Bauman's Farm and Garden,12,1,1366568777,1366568841,0,0,0,0,0,0,"<p>4070 Fairview Industrial Rd. SE<br />Salem, OR 97302<br />503-361-2400<br /><a href=""http://www.wanderingaengus.com"" target=""_blank"">www.wanderingaengus.com</a></p>"
7697,20443,listing,,Lion's Share Coffeehouse & Bakery,12,0,1366939608,1430342548,0,0,0,0,0,0,"<table style=""width: 100%;"" border=""0"" cellspacing=""0"" cellpadding=""0"">
<tbody>
<tr>
<td>The Bauman's invite your entire family to our farm for year round excitement. Pumpkin patch, Christmas trees, nursery, fresh produce, bakery, and animal barn.<br />12989 Howell Prairie Rd. NE<br />Gervais, OR 97026<br />503-792-3524<br /><a href=""http://www.baumanfarms.com"" target=""_blank"">www.baumanfarms.com</a>&nbsp;</td>
<td><a href=""http://www.baumanfarms.com"" target=""_blank""><img src=""http://www.travelsalem.com/files/images/Baumans_Farm_Small.jpg"" title=""Bauman's Farm and Garden ~ Gervais, Oregon ~ www.baumanfarms.com"" width=""190"" height=""104"" style=""float: right; margin: 5px;"" /></a></td>
</tr>
</tbody>
</table>"
7699,20444,listing,,Lion's Share Coffeehouse & Bakery,12,0,1366939751,1430342644,0,0,0,0,0,0,"<p>286 S Main St.<br />Independence, OR 97351<br />503-837-0324<br /><a href=""http://www.lionssharecoffee.com"" target=""_blank"">www.lionssharecoffee.com</a></p>"
7700,21678,listing,,Town and Country Bowling Lanes,12,1,1366941414,1445035940,0,0,0,0,0,0,"<table style=""width: 100%;"" border=""0"" cellspacing=""0"" cellpadding=""0""><tbody><tr><td>3500 River Rd. N<br />Keizer, OR 97303<br />503-390-2221<br /><a href=""http://www.BowlCrazy.com"" target=""_blank"">www.BowlCrazy.com</a></td> <td><a href=""http://www.youtube.com/v/Gmzuf0A6xlY?version=3&amp;hl=en_US"" target=""_blank"" rel=""lightvideo""><img src=""/files/images/Town_and_Country_Thumbnail.JPG"" title=""Click here to view a video of Town and Country Bowling Lanes. Keizer, Oregon."" width=""127"" height=""79"" style=""float: right; margin: 5px;"" /></a></td></tr></tbody></table>"
7728,18569,listing,,Gamberetti's Italian Restaurant,12,1,1367713129,1406670861,0,0,0,0,0,0,"<table style=""width: 100%;"" border=""0"" cellspacing=""0"" cellpadding=""0"">
<tbody>
<tr>
<td>We have two banquet rooms: &nbsp;one that seats up to 20 guests and our larger one used for receptions and banquets up to a 100 guests.<br />325 High St. SE<br />Salem, OR 97301<br />503-339-7446<br /><a href=""http://www.gamberettis.com"" target=""_blank"">www.gamberettis.com</a></td>
<td><a href=""http://www.gamberettis.com"" target=""_blank""><img src=""http://www.travelsalem.com/files/images/Gamberettis_Small.jpg"" title=""Gamberetti's Italian Restaurant ~ Salem, Oregon ~ www.gamberettis.com"" width=""190"" height=""52"" style=""float: right; margin: 5px;"" /></a></td>
</tr>
</tbody>
</table>"
7731,17904,listing,,Fairview Farm Goat Dairy,12,0,1367715597,1400778547,0,0,0,0,0,0,"<table style=""width: 100%;"" border=""0"" cellspacing=""0"" cellpadding=""0"">
<tbody>
<tr>
<td>Visitors can watch the goats and taste goat's milk cheese, yogurt, and ice cream in the creamery store, plus visit the Goat Museum.<br />2340 SW Fairview Ave.<br />Dallas, OR 97338<br />503-623-4744<br /><a href=""http://www.fairviewfarmdairy.com"" target=""_blank"">www.fairviewfarmdairy.com</a></td>
<td><a href=""http://www.fairviewfarmdairy.com"" target=""_blank""><img src=""http://www.travelsalem.com/files/images/Fairview_Farm_Goat_Dairy_Small.jpg"" title=""Fairview Farm Goat Dairy ~ Dallas, Oregon ~ www.fairviewfarmdairy.com"" width=""190"" height=""143"" style=""float: right; margin: 5px;"" /></a></td>
</tr>
</tbody>
</table>"
7791,21623,listing,,Friends of Straub Environmental Learning Center,12,1,1369792194,1445016488,0,0,0,0,0,0,"<p>PO Box 12363&nbsp;<br />Salem, OR 97309<br />503-391-4145<br /><br /></p>"
7793,20762,listing,,Washington St Steakhouse & Pub,12,0,1369793096,1432919076,0,0,0,0,0,0,"<table style=""width: 100%;"" border=""0"" cellspacing=""0"" cellpadding=""0""><tbody><tr><td>Serving breakfast, lunch, and dinner everyday. Featuring Certified Angus slow smoked prime rib, steaks, seafood, pasta, burgers and home made soups. Full service pub and lottery.<br />141 SW Washington St.<br />Dallas, OR 97338<br />503-831-0688<br /><a href=""http://www.washingtonststeakhouse.com"" target=""_blank"">www.washingtonststeakhouse.com</a></td> <td><a href=""http://www.washingtonststeakhouse.com"" target=""_blank""><img src=""http://www.travelsalem.com/files/images/Washington_St_Steakhouse_Small.jpg"" title=""Washington St Steakhouse &amp; Pub ~ Dallas, Oregon ~ www.washingtonststeakhouse.com"" width=""190"" height=""135"" style=""float: right; margin: 5px;"" /></a></td></tr></tbody></table>"
7794,20763,listing,,Washington St Steakhouse & Pub,12,0,1369793335,1432919092,0,0,0,0,0,0,"<table style=""width: 100%;"" border=""0"" cellspacing=""0"" cellpadding=""0""><tbody><tr><td>Serving breakfast, lunch, and dinner everyday. Featuring Certified Angus slow smoked prime rib, steaks, seafood, pasta, burgers and home made soups. Full service pub and lottery.<br />141 SW Washington St.<br />Dallas, OR 97338<br />503-831-0688<br /><a href=""http://www.washingtonststeakhouse.com"" target=""_blank"">www.washingtonststeakhouse.com</a></td> <td><a href=""http://www.washingtonststeakhouse.com"" target=""_blank""><img src=""http://www.travelsalem.com/files/images/Washington_St_Steakhouse_Small.jpg"" title=""Washington St Steakhouse &amp; Pub ~ Dallas, Oregon ~ www.washingtonststeakhouse.com"" width=""190"" height=""135"" style=""float: right; margin: 5px;"" /></a></td></tr></tbody></table>"
7795,20759,listing,,The Healing Den of Salem,12,0,1369793530,1432918871,0,0,0,0,0,0,"<p>100 King St. S<br />Salem, OR 97302<br />503-510-2338<br /><a href=""http://www.thehealingdenofsalem.com"" target=""_blank"">www.thehealingdenofsalem.com</a></p>"
7861,20624,listing,,River Rock Concert Series,12,1,1370651182,1431124736,0,0,0,0,0,0,"<p>Salem's Riverfront Park<br />200 Water St. NE<br />Salem, OR 97301<br />503-763-1944</p>"
7862,16080,listing,,Historic Gentle House,12,1,1370651767,1385510605,0,0,0,0,0,0,"<p>855 N Monmouth Ave.<br />Monmouth, OR 97361<br />503-838-8673<br /><a href=""http://www.wou.edu/president/advancement/gentle/"" target=""_blank"">www.wou.edu</a></p>"
7918,18598,listing,,"Insphere Insurance Solutions - Susan Hewitt, Agent",19,0,1371249055,1407359983,0,0,0,0,0,0,"<table style=""width: 100%;"" border=""0"" cellspacing=""0"" cellpadding=""0"">
<tbody>
<tr>
<td>
<p>Local Agent. I set time to discuss your situation and education level regarding Affordable Care Act and Cover Oregon, to help you understand them. Using Supplements I provide coverage for deductibles and coinsurance.<br />475 Elma Ave. SE<br />Salem, OR 97317<br />503-510-3502<br /><a href=""mailto:www.shewitt@insphereis.com"" target=""_blank"">www.shewitt@insphereis.com</a>&nbsp;</p>
</td>
<td><a href=""http://www.insphereis.com"" target=""_blank""><img src=""http://www.travelsalem.com/files/images/InShpere_Insurance_Solutions_crop.jpg"" title=""Insphere Insurance Solutions - Susan Hewitt, Agent ~ Salem, Oregon ~ www.insphereis.com"" width=""152"" height=""165"" style=""float: right; margin: 5px;"" /></a></td>
</tr>
</tbody>
</table>"
7919,21255,listing,,Salvador's Bakery,19,0,1371660239,1438800213,0,0,0,0,0,0,"<p>3790 Silverton Rd. NE<br />Salem, OR 97305<br />503-363-9934<br />www.salvadorsbakery.com</p>"
7923,21028,listing,,La Margarita Co.,19,1,1371668303,1435273692,0,0,0,0,0,0,"<table style=""width: 100%;"" border=""0"" cellspacing=""0"" cellpadding=""0""><tbody><tr><td>La Margarita is one of the first Mexican restaurants in Salem, established in 1984. Home of the famous Enchilada Suiza and the mesquite wood fired grill.<br />545 Ferry St. SE<br />Salem, OR 97301<br />503-362-8861<br /><a href=""http://www.lamargaritasalem.com"" target=""_blank"">www.lamargaritasalem.com</a>&nbsp;</td> <td><a href=""http://www.lamargaritasalem.com"" target=""_blank""><img src=""http://www.travelsalem.com/files/images/lamargaritalogocolor[1]_1.jpg"" title=""La_Margarita_Co ~Salem, Oregon ~"" width=""190"" height=""132"" style=""margin: 5px; float: right;"" /></a></td></tr></tbody></table>"
7925,17323,listing,,City of Keizer,19,1,1371673549,1396567153,0,0,0,0,0,0,"<table style=""width: 100%;"" border=""0"" cellspacing=""0"" cellpadding=""0"">
<tbody>
<tr>
<td>9,000 square foot community center dividable into 5 separate rooms.<br />930 Chemawa Rd. NE<br />Keizer, OR 97303<br />503-390-3700<br /><a href=""http://www.keizer.org"" target=""_blank"">www.keizer.org</a>&nbsp;</td>
<td><a href=""http://www.keizer.org"" target=""_blank""><img src=""http://www.travelsalem.com/files/images/Keizer%20new%20Logo.preview.jpg"" title=""City_of_Keizer ~ Keizer, Oregon ~"" width=""190"" height=""123"" style=""margin: 5px; float: right;"" /></a></td>
</tr>
</tbody>
</table>"
7951,21711,listing,,Fitts Seafood,19,0,1371840875,1445373085,0,0,0,0,0,0,"<p>1555 12th Street SE Suite 120<br /><span style=""font-size: 12px;"">Salem, OR 97302<br /></span><span style=""font-size: 12px;"">503-364-6724<br /><br /></span></p>"
7953,16274,listing,,Enlightened Theatrics,19,1,1371846648,1389225649,0,0,0,0,0,0,"<table style=""width: 100%;"" border=""0"" cellspacing=""0"" cellpadding=""0"">
<tbody>
<tr>
<td>Enlightened Theatrics presents the combined work of the highest quality local and national artists that furthers the cultural progress and unity of Salem's diverse community.<br /><a href=""http://www.youtube.com/watch?v=qwqNVw4dDak"" rel=""lightvideo""><img src=""http://www.travelsalem.com/files/images/enlightened%20theatrics%20video%20thumbnail.jpg"" title=""Click here to view video of Enlightened Theatrics. Salem, Oregon."" width=""120"" height=""68"" style=""float: right; margin: 5px;"" /></a>P.O. Box 3787<br />Salem, OR 97302<br />503-585-3427<br /><a href=""http://www.EnlightenedTheatrics.org"" target=""_blank"">www.EnlightenedTheatrics.org</a>&nbsp;</td>
<td><a href=""http://www.EnlightenedTheatrics.org""><img src=""http://www.travelsalem.com/files/images/Enlightened%20Theatrics-03.jpg"" title=""Enlightened Theatrics ~ Salem, Oregon ~"" width=""122"" height=""170"" style=""float: right; margin: 5px;"" /></a></td>
</tr>
</tbody>
</table>"
7956,16620,listing,,Antique Powerland Museums,19,1,1372098914,1391121681,0,0,0,0,0,0,"<table style=""width: 100%;"" border=""0"" cellspacing=""0"" cellpadding=""0"">
<tbody>
<tr>
<td>A 62-acre campus with 15 heritage power equipment museums. Open Wed.-Sun., 9 a.m.""Ò5 p.m. Please visit our website for events, including the annual Great Oregon Steam-Up in late July and early August.&nbsp;<br />3995 Brooklake Rd. NE<br />Brooks, OR 97303<br />503-393-2424<br /><a href=""http://www.antiquepowerland.com"" target=""_blank"">www.antiquepowerland.com</a>&nbsp;</td>
<td><a href=""http://www.antiquepowerland.com"" target=""_blank""><img src=""http://www.travelsalem.com/files/images/Antique_Power_Land_Train_rides_0.jpg"" title=""Antique Powerland Museums ~ Brooks, Oregon ~"" width=""190"" height=""75"" /></a></td>
</tr>
</tbody>
</table>"
7970,20833,listing,,Keizer Art Association,19,0,1372199188,1433448010,0,0,0,0,0,0,"<p>980 Chemawa Rd. S.E.<br />Keizer, OR 97303<br />503-390-3010<br /><a href=""http://www.keizerarts.com"" target=""_blank"">www.keizerarts.com</a></p>"
7972,20834,listing,,Keizer Art Association,19,0,1372200526,1433448150,0,0,0,0,0,0,"<table style=""width: 100%;"" border=""0"" cellspacing=""0"" cellpadding=""0""><tbody><tr><td>Enid Joy Mount Art Gallery and Gift Shop. &nbsp;Classrooms, art classes, and special events. Second floor,Keizer Heritage Building, elevator available.<br />980 Chemawa Rd. S.E.<br />Keizer, OR 97303<br />503-390-3010<br /><a href=""http://www.keizerarts.com"" target=""_blank"">www.keizerarts.com</a>&nbsp;</td> <td><a href=""http://www.keizerarts.com"" target=""_blank""><img src=""http://www.travelsalem.com/files/images/Keizer_Art_Association.jpg"" title=""Keizer_Art_Association ~ Keizer, Oregon ~ www.keizerarts.com"" width=""190"" height=""122"" style=""margin: 5px; float: right;"" /></a></td></tr></tbody></table>"
8039,20586,listing,,Logion Web Design,19,0,1373406079,1431035719,0,0,0,0,0,0,"<table style=""width: 100%;"" border=""0"" cellspacing=""0"" cellpadding=""0"" align=""right""><tbody><tr><td>We offer integrated solutions including custom web site design, internet and Facebook marketing, copy writing, and news releases. Experienced web designer since 1999.&nbsp;<br />1115 Madison St. NE, Ste 242<br />Salem, OR 97301<br />541-953-3360<br /><a href=""http://www.logion.net"" target=""_blank"">www.logion.net</a></td> <td><a href=""http://www.logion.net"" target=""_blank""><img src=""/files/images/Logion_Web_Design_logo_0.jpg"" title=""Logion Web Design ~ Salem, Oregon ~ www.logion.net"" width=""150"" height=""90"" style=""margin: 5px;"" /></a></td></tr></tbody></table>"
8101,20445,listing,,Pacific Hazelnut Candy Factory,19,0,1374015688,1430342868,0,0,0,0,0,0,"<p>14673 Ottaway Rd. NE<br />Aurora, OR 97002 <br />503-678-2755<br /><a href=""http://www.pacifichazelnut.com"" target=""_blank"">www.pacifichazelnut.com</a></p>"
8103,19116,listing,,The Nest,19,0,1374017089,1413498999,0,0,0,0,0,0,"<p>241 State St.<br />Salem, OR 97301<br />503-385-8690<br /><a href=""http://www.thenestsalem.com"" target=""_blank"">www.thenestsalem.com</a></p>"
8104,18360,listing,,The Nest,19,0,1374017522,1404850798,0,0,0,0,0,0,"<p>241 State St.<br />Salem, OR 97301<br />503-385-8690<br /><a href=""http://www.thenestsalem.com"" target=""_blank"">www.thenestsalem.com</a></p>"
8158,17127,listing,,Into The Wild Equine Adventure,19,0,1375463312,1395159101,0,0,0,0,0,0,"<p>&nbsp;</p>
<table style=""width: 100%;"" border=""0"" cellspacing=""0"" cellpadding=""0"">
<tbody>
<tr>
<td>&nbsp;</td>
<td>Offering guided group trail rides on well-trained, well-behaved horses. Groups are kept small so that you have personalized attention and a positive experience.<br />Mill City, OR 97360<br />503-586-8072<br /><a href=""http://www.itwtrailrides.com"" target=""_blank"">www.itwtrailrides.com</a><br />&nbsp;</td>
<td>&nbsp;<a href=""http://www.itwtrailrides.com"" target=""_blank""><img src=""http://www.travelsalem.com/files/images/Into_The_Wild_Equine_Adventures_Logo_180.jpg"" width=""180"" height=""83"" border=""0"" style=""color: #494949; font-family: Verdana, sans-serif; font-size: 12px; line-height: 20px;"" class=""image image-preview "" /></a></td>
</tr>
</tbody>
</table>"
8169,19385,listing,,Sweet Bye N Bye Inc,19,0,1375473192,1416246360,0,0,0,0,0,0,"<table style=""width: 100%;"" border=""0"" cellspacing=""0"" cellpadding=""0"">
<tbody>
<tr>
<td>Sweet Bye N Bye Inc. is an award winning assisted living and residential care facility locally owned by Angela Estrada, R.N. and Robert Estrada R.N.<br />2480 Coral Ave<br />Salem, OR 97305<br />503-362-5885&nbsp;<br /><a href=""http://www.sweetbyenbye.com "" target=""_blank"">www.sweetbyenbye.com&nbsp;</a></td>
<td><img src=""http://www.travelsalem.com/files/images/Sweet_Bye_n_Bye_190.jpg"" width=""190"" height=""81"" style=""margin: 5px; float: left;"" /></td>
</tr>
</tbody>
</table>"
8170,20587,listing,,Logion Web Design,19,0,1375474127,1431035756,0,0,0,0,0,0,"<table style=""width: 100%;"" border=""0"" cellspacing=""0"" cellpadding=""0""><tbody><tr><td>Logion Web Design has proven, top-of-Google results with internet marketing since 1999, including SEO, advanced metrics, copy writing, market analysis, and Facebook marketing.<br />1115 Madison St. NE Ste 242<br />Salem, OR 97301<br />541-953-3360<br /><a href=""http://www.logion.net "" target=""_blank"">www.logion.net&nbsp;</a></td> <td><img src=""http://www.travelsalem.com/files/images/Logion_Web_Design_logo.jpg"" width=""150"" height=""90"" style=""margin: 5px; float: left;"" /></td></tr></tbody></table>"
8172,21317,listing,,Apples to Oranges,19,1,1375475751,1440448654,0,0,0,0,0,0,"<table style=""width: 100%;"" border=""0"" cellspacing=""0"" cellpadding=""0""><tbody><tr><td>Apples to Oranges local and imported fibers, Dept.57 villages, handmade quilts and pottery, puzzles from Sunspot. &nbsp;Our yarns range from acrylic to Zoe.<br />204 E. Main St.<br />Silverton, OR 97381<br />503-874-4901<br /><a href=""http://www.applestooranges.net "" target=""_blank"">www.applestooranges.net&nbsp;</a></td> <td><a href=""http://www.applestooranges.net"" target=""_blank""><img src=""http://www.travelsalem.com/files/images/IMG_4091_190.jpg"" width=""190"" height=""143"" style=""margin: 5px; float: left;"" /></a></td></tr></tbody></table>"
8212,15156,listing,,Mt. Angel Sausage Company,19,1,1375994773,1378338607,0,0,0,0,0,0,"<p>105 S Garfield St.<br />Mt. Angel, OR 97362<br />503-845-2322<br /><a href=""http://www.ropesausage.com"" target=""_blank"">www.ropesausage.com</a></p>"
8213,15154,listing,,Mt. Angel Sausage Company,19,1,1375995762,1378338521,0,0,0,0,0,0,"<p>105 S Garfield St.<br />Mt. Angel, OR 97362<br />503-845-2322<br /><a href=""http://www.ropesausage.com"" target=""_blank"">www.ropesausage.com</a>&nbsp;</p>"
8215,14918,listing,,Silver Grille,19,1,1375997710,1375997710,0,0,0,0,0,0,"<table style=""width: 100%;"" border=""0"" cellspacing=""0"" cellpadding=""0"">
<tbody>
<tr>
<td>The Silver Grille, located in historic Silverton, serves Willamette Valley cuisine with a continuously evolving seasonal menu.<br />206 E Main St.<br />Silverton, OR 97381<br />503-873-8000<br /><a href=""http://www.silvergrille.com"" target=""_blank"">www.silvergrille.com</a>&nbsp;</td>
<td><img src=""http://www.travelsalem.com/files/images/Silver_Grille_190.jpg"" width=""190"" height=""124"" style=""float: right; margin: 5px;"" /></td>
</tr>
</tbody>
</table>"
8216,15161,listing,,Silver Grille,19,1,1375998585,1378339226,0,0,0,0,0,0,"<table style=""width: 100%;"" border=""0"" cellspacing=""0"" cellpadding=""0"">
<tbody>
<tr>
<td>The Silver Grille, located in historic Silverton, serves Willamette Valley cuisine with a continuously evolving seasonal menu.<br />206 E Main St.<br />Silverton, OR 97381<br />503-873-8000<br /><a href=""http://www.silvergrille.com"" target=""_blank"">www.silvergrille.com</a>&nbsp;</td>
<td><img src=""http://www.travelsalem.com/files/images/Silver_Grille_190.jpg"" width=""190"" height=""124"" style=""float: right; margin: 5px;"" /></td>
</tr>
</tbody>
</table>"
8217,15513,listing,,Apples to Oranges,19,0,1375998843,1380221954,0,0,0,0,0,0,"<p>206 Oak Street<br />Silverton, OR 97381<br />503-874-4901<br /><a href=""applestoOranges.net"" target=""_blank"">www.applestoOranges.net</a></p>"
8240,16649,listing,,"Modern Building Systems, Inc.",19,1,1377038277,1391127519,0,0,0,0,0,0,"<table style=""width: 100%;"" border=""0"">
<tbody>
<tr>
<td>Modern is a modular builder specializing in innovative commercial spaces : industrial, education, office space, medical facilities, higher education, dormitories, retail, leasing &amp; more. Temporary/Permanent.&nbsp;<br />9493 Porter Rd<br />Aumsville, OR 97325<br />503-749-4949 or 800-682-1422<br /><a href=""http://www.modernbuildingsystems.com"" target=""_blank"">www.modernbuildingsystems.com</a>&nbsp;</td>
<td><a href=""http://www.modernbuildingsystems.com""></a><img src=""http://www.travelsalem.com/files/images/Modern_Building_Systems_Logo_RGB.jpg"" width=""190"" height=""58"" style=""float: right; margin: 5px;"" /></td>
</tr>
</tbody>
</table>"
8260,15054,listing,,Amy's In-Home Pet Care,19,1,1377540613,1377540613,0,0,0,0,0,0,"<p>992 Park Ave. NE<br />Salem, OR 97301<br />406-890-8653</p>"
8262,21622,listing,,Footwear Express,19,0,1377541302,1445016082,0,0,0,0,0,0,"<p>290 Commercial St. NE<br />Salem, OR 97301<br />503-589-9794</p>"
8279,21658,listing,,The Tile Gallery,19,0,1377802512,1445024445,0,0,0,0,0,0,"<p>3995 Cherry Ave.<br />Keizer, OR 97303<br />503-983-4502<br /><a href=""http://www.thetilegallery.com "" target=""_blank"">www.thetilegallery.com&nbsp;</a></p>"
8280,15094,listing,,The Hallie Ford Museum of Art,19,1,1377811608,1377816339,0,0,0,0,0,0,"<table style=""width: 100%;"" border=""0"">
<tbody>
<tr>
<td>Available for evening events. An elegant museum backdrop creates a unique reception space with a full catering service available. Located in downtown Salem.<br />700 State St.<br />Salem, OR 97301<br />503-370-6855<br /><a href=""http://www.willamette.edu/arts/hfma"" target=""_blank"">www.willamette.edu/arts/hfma</a>&nbsp;</td>
<td><img src=""http://www.travelsalem.com/files/images/HFMA_lobby.jpg"" width=""190"" height=""125"" style=""margin: 5px;"" /></td>
</tr>
</tbody>
</table>"
8284,21645,listing,,Star Builders LLC,19,0,1377813474,1445021000,0,0,0,0,0,0,"<table style=""width: 100%;"" border=""0""><tbody><tr><td>Star Builders LLC is an award winning, licensed contractor located in Keizer offering commercial, remodel &amp; residential new construction services. Visit website for more details!<br />3995 Cherry Ave.<br />Keizer, OR 97303<br />503-409-1975<br /><a href=""http://www.starbuildersllc.com"" target=""_blank"">www.starbuildersllc.com</a>&nbsp;</td> <td><a href=""http://www.starbuildersllc.com"" target=""_blank""><img src=""http://www.travelsalem.com/files/images/Star_Builders.jpg"" width=""170"" height=""170"" style=""margin: 5px; float: right;"" /></a></td></tr></tbody></table>"
8290,15400,listing,,Mt. Angel Sausage Company,19,1,1378238385,1379634566,0,0,0,0,0,0,"<table style=""width: 100%;"" border=""0"" cellspacing=""0"" cellpadding=""0"">
<tbody>
<tr>
<td>105 S. Garfield<br />Mt. Angel, OR 97362<br />503-845-2322<br /><a href=""http://www.ropesausage.com"" target=""_blank"">www.ropesausage.com</a></td>
<td><img src=""http://www.travelsalem.com/files/images/Mt_Angel_Sausage_Co_0913.jpg"" title=""Mt. Angel Sausage Company"" width=""175"" height=""102"" style=""margin: 5px; float: right;"" /></td>
</tr>
</tbody>
</table>"
